CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Categoria,Entidad,AreaOperativa,Departamento,Municipio,FechaInstalacion,FechaSuspension,IdParametro,Etiqueta,DescripcionSerie,Frecuencia,Fecha,Valor,Grado,Calificador,NivelAprobacion
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,1/11/88 0:00,3.22,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,1/12/88 0:00,3.22,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,1/13/88 0:00,3.22,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,1/14/88 0:00,3.22,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,1/15/88 0:00,3.22,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,1/16/88 0:00,5.64,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,1/17/88 0:00,3.22,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,1/18/88 0:00,15.44,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,1/19/88 0:00,110.78,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,1/20/88 0:00,4.8,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,1/21/88 0:00,3.96,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,1/22/88 0:00,3.96,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,1/23/88 0:00,3.68,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,1/24/88 0:00,3.68,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,1/25/88 0:00,3.68,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,1/26/88 0:00,3.96,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,1/27/88 0:00,3.4,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,1/28/88 0:00,3.96,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,1/29/88 0:00,3.68,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,1/30/88 0:00,3.68,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,1/31/88 0:00,3.4,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,2/1/88 0:00,3.4,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,2/2/88 0:00,3.4,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,2/3/88 0:00,3.4,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,2/4/88 0:00,3.68,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,2/5/88 0:00,3.68,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,2/6/88 0:00,30.8,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,2/7/88 0:00,30.8,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,2/8/88 0:00,3.68,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,2/9/88 0:00,9.08,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,2/10/88 0:00,3.96,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,2/11/88 0:00,3.4,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,2/12/88 0:00,3.4,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,2/13/88 0:00,4.8,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,2/14/88 0:00,3.96,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,2/15/88 0:00,3.96,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,2/16/88 0:00,3.68,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,2/17/88 0:00,4.52,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,2/18/88 0:00,3.68,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,2/19/88 0:00,3.68,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,2/20/88 0:00,3.68,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,2/21/88 0:00,16.88,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,2/22/88 0:00,23.6,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,2/23/88 0:00,4.52,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,2/24/88 0:00,6.92,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,2/25/88 0:00,20,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,2/26/88 0:00,17.84,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,2/27/88 0:00,11.48,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,2/28/88 0:00,9.8,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,2/29/88 0:00,8,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,3/1/88 0:00,8.36,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,3/2/88 0:00,8.72,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,3/3/88 0:00,6.2,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,3/4/88 0:00,6.2,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,3/5/88 0:00,5.64,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,3/6/88 0:00,5.08,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,3/31/88 0:00,5.64,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,4/1/88 0:00,3.96,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,4/2/88 0:00,3.96,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,4/3/88 0:00,36.08,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,4/4/88 0:00,15.44,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,4/5/88 0:00,32.12,50,,900
21257120_Max,PUENTE NEGRO_MAX- AUT [21257120],4.940194444,-75.08980556,1135,Limnigráfica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 10 - Tolima,Tolima,Villahermosa,15/12/1986 00:00,,CAUDAL,Q_MX_D,Caudal máximo diario,Diaria,4/6/88 0:00,10.64,50,,900
